year,reporter_code,reporter_iso,flow,product_code,value_usd
2020,764,,X,8471,48315.949
2020,764,,X,8471,6000.019
2020,764,,X,8471,2071.817
2020,764,,X,8471,4008.013
2020,764,,X,8471,31331.229
2020,764,,X,8471,95162.39
2020,764,,X,8471,147287.525
2020,764,,X,8471,23134.951
2020,764,,X,8471,148023.895
2020,764,,X,8471,1462.638
2020,764,,X,8471,24992927.661
2020,764,,X,8471,33980.742
2020,764,,X,8471,39749922.336
2020,764,,X,8471,196635.042
2020,764,,X,8471,11659961.361
2020,764,,X,8471,1372.026
2020,764,,X,8471,150661.182
2020,764,,X,8471,91404.039
2020,764,,X,8471,746431.967
2020,764,,X,8471,39681.28
2020,764,,X,8471,13018157.73
2020,764,,X,8471,793669.855
2020,764,,X,8471,133.262
2020,764,,X,8471,8618.205
2020,764,,X,8471,997.075
2020,764,,X,8471,2152.11
2020,764,,X,8471,4367.452
2020,764,,X,8471,4063538617.158
2020,764,,X,8471,40.592
2020,764,,X,8471,471.008
2020,764,,X,8471,497.753
2020,764,,X,8471,143595.586
2020,764,,X,8471,8882.004
2020,764,,X,8471,571888.488
2020,764,,X,8471,17063.001
2020,764,,X,8471,18128715.149
2020,764,,X,8471,11016994.708
2020,764,,X,8471,461021800.222
2020,764,,X,8471,27563910.089
2020,764,,X,8471,6687.526
2020,764,,X,8471,128420.443
2020,764,,X,8471,7504.182
2020,764,,X,8471,278751778.753
2020,764,,X,8471,3005795443.095
2020,764,,X,8471,90747.623
2020,764,,X,8471,768634.947
2020,764,,X,8471,308656.418
2020,764,,X,8471,4367.452
2020,764,,X,8471,120922.012
2020,764,,X,8471,38669.64
2020,764,,X,8471,8943.802
2020,764,,X,8471,1752720.338
2020,764,,X,8471,113.522
2020,764,,X,8471,1735491.847
2020,764,,X,8471,784547.149
2020,764,,X,8471,23282.669
2020,764,,X,8471,8943.802
2020,764,,X,8471,745.013
2020,764,,X,8471,252.558
2020,764,,X,8471,46.292
2020,764,,X,8471,121083.578
2020,764,,X,8471,620.005
2020,764,,X,8471,220309.534
2020,764,,X,8471,872043695.07
2020,764,,X,8471,1660.181
2020,764,,X,8471,131.953
2020,764,,X,8471,64484.78
2020,764,,X,8471,85903.665
2020,764,,X,8471,128215.566
2020,764,,X,8471,23594375.529
2020,764,,X,8471,620.005
2020,764,,X,8471,252.558
2020,764,,X,8471,2452.204
2020,764,,X,8471,1574.978
2020,764,,X,8471,4274.529
2020,764,,X,8471,7647.351
2020,764,,X,8471,42009.429
2020,764,,X,8471,133.262
2020,764,,X,8471,1680.726
2020,764,,X,8471,615563.751
2020,764,,X,8471,1898870.558
2020,764,,X,8471,33790.755
2020,764,,X,8471,3537432666.207
2020,764,,X,8471,1079.545
2020,764,,X,8471,787903.66
2020,764,,X,8471,720062.369
2020,764,,X,8471,1538856.805
2020,764,,X,8471,656.416
2020,764,,X,8471,9851.517
2020,764,,X,8471,324.667
2020,764,,X,8471,299.996
2020,764,,X,8471,497.544
2020,764,,X,8471,15872312.371
2020,764,,X,8471,309.004
2020,764,,X,8471,87.335
2020,764,,X,8471,51421513.213
2020,764,,X,8471,789011.756
2020,764,,X,8471,25973838.427
2020,764,,X,8471,1507708.031
2020,764,,X,8471,51261.005
2020,764,,X,8471,378016.392
2020,764,,X,8471,2151484.508
2020,764,,X,8471,616000.81
2020,764,,X,8471,792803.671
2020,764,,X,8471,72083305.308
2020,764,,X,8471,9921.406
2020,764,,X,8471,1574.978
2020,764,,X,8471,2452.204
2020,764,,X,8471,1653.117
2020,764,,X,8471,22131.463
2020,764,,X,8471,11949.993
2020,764,,X,8471,32452.894
2020,764,,X,8471,363935.858
2020,764,,X,8471,250.006
2020,764,,X,8471,2065.642
2020,764,,X,8471,11794343559.817
2020,764,,X,8471,0.033
2020,764,,X,8471,83371.846
2020,764,,X,8471,499.532
2020,764,,X,8471,1191611.459
2020,764,,X,8471,8180.997
2020,764,,X,8471,1114.498
2020,764,,X,8471,413.28
2020,764,,X,8471,300.009
2020,764,,X,8471,300.122
2020,764,,X,8471,863537.319
2020,764,,X,8471,8350.051
2020,764,,X,8471,147.717
2020,764,,X,8471,21189333.994
2020,764,,X,8471,23480.48
2020,764,,X,8471,15412944.209
2020,764,,X,8471,113.522
2020,764,,X,8471,45260.986
2020,764,,X,8471,520658.271
2020,764,,X,8471,418609.385
2020,764,,X,8471,375660.517
2020,764,,X,8471,49.973
2020,764,,X,8471,3423.074
2020,764,,X,8471,3676.775
2020,764,,X,8471,9228.626
2020,764,,X,8471,8136.006
2020,764,,X,8471,315.989
2020,764,,X,8471,476510.329
2020,764,,X,8471,11644.992
2020,764,,X,8471,28352569.578
2020,764,,X,8471,12514590.937
2020,764,,X,8471,38702.579
2020,764,,X,8471,1462.638
2020,764,,X,8471,4579078.231
2020,764,,X,8471,427304.568
2020,764,,X,8471,386877712.339
2020,764,,X,8471,7647.351
2020,764,,X,8471,23240.375
2020,764,,X,8471,61609.261
2020,764,,X,8471,95162.39
2020,764,,X,8471,170444.551
2020,764,,X,8471,937.193
2020,764,,X,8471,235025.951
2020,764,,X,8471,137661.813
2020,764,,X,8471,92977.489
2020,764,,X,8471,21831.467
2020,764,,X,8471,8742.97
2020,764,,X,8471,2208.331
2020,764,,X,8471,220309.534
2020,764,,X,8471,5296.093
2020,764,,X,8471,4107.951
2020,764,,X,8471,744733.218
2020,764,,X,8471,428194.38
2020,764,,X,8471,44345607.607
2020,764,,X,8471,10926644.433
2020,764,,X,8471,418664.34
2020,764,,X,8471,52638455.594
2020,764,,X,8471,161.566
2020,764,,X,8471,59027.043
2020,764,,X,8471,4900.01
2020,764,,X,8471,137355.785
2020,764,,X,8471,387.964
2020,764,,X,8471,192006380.906
2020,764,,X,8471,1678.252
2020,764,,X,8471,232471.155
2020,764,,X,8471,3330.695
2020,764,,X,8471,30990931.481
2020,764,,X,8471,4274.529
2020,764,,X,8471,4008.013
2020,764,,X,8471,315.989
2020,764,,X,8471,93257.5
2020,764,,X,8471,6365.831
2020,764,,X,8471,136928.661
2020,764,,X,8471,69.985
2020,764,,X,8471,4008.004
2020,764,,X,8471,119.997
2020,764,,X,8471,500.011
2020,764,,X,8471,1299.986
2020,764,,X,8471,2131312.205
2020,764,,X,8471,11629.516
2020,764,,X,8471,12137.448
2020,764,,X,8471,313392.763
2020,764,,X,8471,69.985
2020,764,,X,8471,463.228
2020,764,,X,8471,250.006
2020,764,,X,8471,8695.183
2020,764,,X,8471,132549.306
2020,764,,X,8471,3330.695
2020,764,,X,8471,1497856.514
2020,764,,X,8471,59034.545
2020,764,,X,8471,9735.684
2020,764,,X,8471,651349.943
2020,764,,X,8471,412.745
2020,764,,X,8471,305984.77
2020,764,,X,8471,24948.712
2020,764,,X,8471,745.013
2020,764,,X,8471,15532.016
2020,764,,X,8471,1654.737
2020,764,,X,8471,136928.661
2020,764,,X,8471,363435.846
2020,764,,X,8471,37588.08
2020,764,,X,8471,20.002
2020,764,,X,8471,24595.399
2020,764,,X,8471,6322781798.866
2020,764,,X,8471,34115.422
2020,764,,X,8471,25121348.104
2020,764,,X,8471,445942.069
2020,764,,X,8471,1340523.435
2020,764,,X,8471,4107.951
2020,764,,X,8471,26903.555
2020,764,,X,8471,59027.043
2020,764,,X,8471,309119.646
2020,764,,X,8471,706.192
2020,764,,X,8471,201.999
2020,764,,X,8471,937.193
2020,764,,X,8471,748815.971
2020,764,,X,8471,497.753
2020,764,,X,3004,65.844
2020,764,,X,3004,7525475.445
2020,764,,X,3004,143473.814
2020,764,,X,3004,1216.148
2020,764,,X,3004,1528815.523
2020,764,,X,3004,515051.415
2020,764,,X,3004,525.48
2020,764,,X,3004,55.518
2020,764,,X,3004,643263.636
2020,764,,X,3004,1595.042
2020,764,,X,3004,38710.616
2020,764,,X,3004,27579.195
2020,764,,X,3004,462525.932
2020,764,,X,3004,1554258.1
2020,764,,X,3004,8904933.401
2020,764,,X,3004,718115.55
2020,764,,X,3004,1410256.07
2020,764,,X,3004,46614068.749
2020,764,,X,3004,1067248.04
2020,764,,X,3004,803553.972
2020,764,,X,3004,40748.314
2020,764,,X,3004,1493699.416
2020,764,,X,3004,2884798.845
2020,764,,X,3004,704.446
2020,764,,X,3004,295779.548
2020,764,,X,3004,11779.201
2020,764,,X,3004,8814.169
2020,764,,X,3004,6198.624
2020,764,,X,3004,150740.5
2020,764,,X,3004,157191.777
2020,764,,X,3004,428698.04
2020,764,,X,3004,0.097
2020,764,,X,3004,39770115.445
2020,764,,X,3004,242.379
2020,764,,X,3004,2814561.179
2020,764,,X,3004,2784.606
2020,764,,X,3004,1052.168
2020,764,,X,3004,835.917
2020,764,,X,3004,2398.318
2020,764,,X,3004,67095.174
2020,764,,X,3004,53.479
2020,764,,X,3004,900580.598
2020,764,,X,3004,1023.202
2020,764,,X,3004,242.379
2020,764,,X,3004,132121.976
2020,764,,X,3004,3782.243
2020,764,,X,3004,1337.986
2020,764,,X,3004,41942245.761
2020,764,,X,3004,101067.162
2020,764,,X,3004,46231.224
2020,764,,X,3004,31861.921
2020,764,,X,3004,1921.995
2020,764,,X,3004,663.639
2020,764,,X,3004,544.462
2020,764,,X,3004,55328.145
2020,764,,X,3004,196518.848
2020,764,,X,3004,391.121
2020,764,,X,3004,81996.014
2020,764,,X,3004,894.116
2020,764,,X,3004,129879.57
2020,764,,X,3004,2480.744
2020,764,,X,3004,3307.161
2020,764,,X,3004,58291.461
2020,764,,X,3004,17483.029
2020,764,,X,3004,340269.701
2020,764,,X,3004,58.164
2020,764,,X,3004,22453.19
2020,764,,X,3004,142406.434
2020,764,,X,3004,10598.376
2020,764,,X,3004,28526611.372
2020,764,,X,3004,1623.334
2020,764,,X,3004,188.659
2020,764,,X,3004,326.723
2020,764,,X,3004,9.992
2020,764,,X,3004,314602.433
2020,764,,X,3004,157191.777
2020,764,,X,3004,2972.502
2020,764,,X,3004,66218.017
2020,764,,X,3004,496.845
2020,764,,X,3004,286.444
2020,764,,X,3004,39114213.817
2020,764,,X,3004,41355.303
2020,764,,X,3004,227454973.72
2020,764,,X,3004,69.175
2020,764,,X,3004,97.4
2020,764,,X,3004,1013880.972
2020,764,,X,3004,7793.455
2020,764,,X,3004,173441.722
2020,764,,X,3004,31687.259
2020,764,,X,3004,1573898.663
2020,764,,X,3004,10530835.544
2020,764,,X,3004,839743.897
2020,764,,X,3004,67.438
2020,764,,X,3004,401700978.806
2020,764,,X,3004,61550418.465
2020,764,,X,3004,14741702.796
2020,764,,X,3004,65.844
2020,764,,X,3004,3.341
2020,764,,X,3004,30268.522
2020,764,,X,3004,179.368
2020,764,,X,3004,891434.017
2020,764,,X,3004,306613.977
2020,764,,X,3004,1428.609
2020,764,,X,3004,859.836
2020,764,,X,3004,55.518
2020,764,,X,3004,421.701
2020,764,,X,3004,1598.338
2020,764,,X,3004,4139765.558
2020,764,,X,3004,72202.124
2020,764,,X,3004,1388754.477
2020,764,,X,3004,65082549.928
2020,764,,X,3004,900530.461
2020,764,,X,3004,2972.502
2020,764,,X,3004,172780.784
2020,764,,X,3004,319.987
2020,764,,X,3004,5425.536
2020,764,,X,3004,1323371.693
2020,764,,X,3004,22281.765
2020,764,,X,3004,9.992
2020,764,,X,3004,4951.746
2020,764,,X,3004,119896.306
2020,764,,X,3004,67147.691
2020,764,,X,3004,59.509
2020,764,,X,3004,509945.896
2020,764,,X,3004,411.565
2020,764,,X,3004,453.592
2020,764,,X,3004,1598.338
2020,764,,X,3004,95.162
2020,764,,X,3004,12428.126
2020,764,,X,3004,39876.192
2020,764,,X,3004,884785.044
2020,764,,X,3004,454.225
2020,764,,X,3004,75978.678
2020,764,,X,3004,179.368
2020,764,,X,3004,1921.995
2020,764,,X,3004,40981126.943
2020,764,,X,3004,63319.977
2020,764,,X,3004,2666.385
2020,764,,X,3004,55780.449
2020,764,,X,3004,211.041
2020,764,,X,3004,214.348
2020,764,,X,3004,1834.988
2020,764,,X,3004,19834817.496
2020,764,,X,3004,3256.763
2020,764,,X,3004,1074656.422
2020,764,,X,3004,51711.381
2020,764,,X,3004,141875.076
2020,764,,X,3004,4360187.203
2020,764,,X,3004,288502.557
2020,764,,X,3004,2778167.635
2020,764,,X,3004,59.509
2020,764,,X,3004,67788.106
2020,764,,X,3004,116.089
2020,764,,X,3004,1983918.67
2020,764,,X,3004,100.022
2020,764,,X,3004,285.544
2020,764,,X,3004,152.924
2020,764,,X,3004,301966.906
2020,764,,X,3004,610776.033
2020,764,,X,3004,163462.729
2020,764,,X,3004,1337.986
2020,764,,X,3004,385809.679
2020,764,,X,3004,174061.104
2020,764,,X,3004,98907.022
2020,764,,X,3004,88.216
2020,764,,X,3004,2899126.666
2020,764,,X,3004,608763.765
2020,764,,X,3004,67.438
2020,764,,X,3004,448489.053
2020,764,,X,3004,51.746
2020,764,,X,3004,1698011.12
2020,764,,X,3004,894.116
2020,764,,X,3004,1402.594
2020,764,,X,3004,3307.161
2020,764,,X,3004,12037.816
2020,764,,X,3004,6743376.034
2020,764,,X,3004,78926.892
2020,764,,X,3004,301029.06
2020,764,,X,3004,5170379.179
2020,764,,X,3004,55729.819
2020,764,,X,3004,22497873.304
2020,764,,X,3004,22163.42
2020,764,,X,3004,559975.29
2020,764,,X,3004,237.848
2020,764,,X,3004,16797.001
2020,764,,X,3004,4450.961
2020,764,,X,3004,5.227
2020,764,,X,3004,3.341
2020,764,,X,3004,97.4
2020,764,,X,3004,5.227
2020,764,,X,3004,96.763
2020,764,,X,3004,62921.652
2020,764,,X,3004,76392.158
2020,764,,X,3004,112695586.62
2020,764,,X,3004,411.565
2020,764,,X,3004,2835.854
2020,764,,X,3004,34591.546
2020,764,,X,3004,93037.179
2020,764,,X,3004,39876.192
2020,764,,X,3004,6465.646
2020,764,,X,3004,2561.775
2020,764,,X,3004,88566.672
2020,764,,X,3004,1402.594
2020,764,,X,3004,23632.664
2020,764,,X,3004,66218.017
2020,764,,X,3004,245094.062
2020,764,,X,3004,130312.569
2020,764,,X,3004,67468.11
2020,764,,X,3004,8250.003
2020,764,,X,3004,4955.418
2020,764,,X,3004,33971.988
2020,764,,X,3004,30401.397
2020,764,,X,3004,1066412.123
2020,764,,X,3004,12108.753
2020,764,,X,3004,94.673
2020,764,,X,3004,66323.538
2020,764,,X,3004,1711824.899
2020,764,,X,3004,9081531.88
2020,764,,X,3004,813918.127
2020,764,,X,3004,7432.49
2020,764,,X,3004,150740.5
2020,764,,X,3004,94.673
2020,764,,X,3004,1361.668
2020,764,,X,3004,195357.187
2020,764,,X,3004,6198.624
2020,764,,X,3004,143604.225
2020,764,,X,3004,50648.986
2020,764,,X,3004,429.881
2020,764,,X,3004,0.097
2020,764,,X,3004,47.694
2020,764,,X,3004,47.694
2020,764,,X,3004,1554258.1
2020,764,,X,3004,68173.053
2020,764,,X,3004,227880.294
2020,764,,X,3004,748587.922
2020,764,,X,3004,5052.046
2020,764,,X,3004,2926611.121
2020,764,,X,3004,38710.616
2020,764,,X,3004,21714.14
2020,764,,X,3004,1023.202
2020,764,,X,3004,86256.59
2020,764,,X,3004,51.746
2020,764,,X,3004,98907.022
2020,764,,X,3004,88.216
2020,764,,X,3004,18866730.075
2020,764,,X,3004,5889002.726
2020,764,,X,3004,23549.128
2020,764,,X,3004,53.479
2020,764,,X,3004,19712133.984
2020,764,,X,3004,17250.593
2020,764,,X,3004,839743.897
2020,764,,X,3004,729.02
2020,764,,X,3004,622896.942
2020,764,,X,3004,8478.683
2020,764,,X,3004,42398.984
2020,764,,X,3004,716513.094
2020,764,,X,3004,3675.211
2020,764,,X,3004,1623.334
2020,764,,X,3004,7206.389
2020,764,,X,3004,259550.397
2020,764,,X,3004,7860929.127
2020,764,,X,3004,32954.859
2020,764,,X,3004,719.871
2020,764,,X,3004,641193.391
2020,764,,X,3004,544673.827
2020,764,,X,3004,63492547.007
2020,764,,X,3004,391.121
2020,764,,X,3004,58.164
2020,764,,X,3004,43874.446
2020,764,,X,3004,408.274
2020,764,,X,3004,7917.011
2020,764,,X,3004,137379.335
2020,764,,X,3004,100.009
2020,764,,X,3004,41355.303
2020,764,,X,3004,152.924
2020,764,,X,3004,69.175
2020,764,,X,3004,285.544
2020,764,,X,3004,101.842
2020,764,,X,3004,30981.652
2020,764,,X,3004,442218.115
2020,764,,X,3004,454.225
2020,764,,X,3004,53696.913
2020,764,,X,3004,6043965.622
2020,764,,X,3004,1718729.993
2020,764,,X,3004,23633.167
2020,764,,X,3004,729.02
2020,764,,X,3004,2835.854
2020,764,,X,3004,421.701
2020,764,,X,3004,6600376.802
2020,764,,X,3004,4714085.167
2020,764,,X,3004,14414584.617
2020,764,,X,3004,31687.259
2020,764,,X,3004,95.162
2020,764,,X,3004,2784.606
2020,764,,X,3004,1027003.069
2020,764,,X,3004,4186.995
2020,764,,X,3004,2725705.87
2020,764,,X,3004,19035.308
2020,764,,X,3004,67788.106
2020,764,,X,3004,8182.469
2020,764,,X,3004,110176.162
2020,764,,X,3004,279.5
2020,764,,X,3004,11.276
2020,764,,X,3004,938942.249
2020,764,,X,3004,660546.977
2020,764,,X,3004,573.051
2020,764,,X,3004,568824.065
2020,764,,X,3004,7917.011
2020,764,,X,3004,30266.879
2020,764,,X,3004,306419.964
2020,764,,X,3004,11941.053
2020,764,,X,3004,540590.712
2020,764,,X,3004,15249.571
2020,764,,X,3004,768967.741
2020,764,,X,3004,172780.784
2020,764,,X,3004,704.446
2020,764,,X,3004,19035.308
2020,764,,X,3004,55780.449
2020,764,,X,3004,214.348
2020,764,,X,3004,17534.29
2020,764,,X,3004,319.987
2020,764,,X,3004,42641.185
2020,764,,X,3004,10881.6
2020,764,,X,3004,2666.385
2020,764,,X,3004,100.022
2020,764,,X,3004,3528989.526
2020,764,,X,3004,20241.782
2020,764,,X,3004,67150.079
2020,764,,X,3004,62768.657
2020,764,,X,3004,6654809.363
2020,764,,X,3004,6217432.478
2020,764,,X,3004,640166.554
2020,764,,X,3004,9534.041
2020,764,,X,3004,7497.547
2020,764,,X,3004,22555.032
2020,764,,X,3004,46080.005
2020,764,,X,3004,65490.504
2020,764,,X,3004,518822.053
2020,764,,X,3004,2706330.685
2020,764,,X,3004,5249.512
2020,764,,X,3004,438892.765
2020,764,,X,3004,24372511.022
2020,764,,X,3004,1020938.263
2020,764,,X,3004,327018.506
2020,764,,X,3004,1791169.517
2020,764,,X,3004,134834.989
2020,764,,X,3004,11.276
2020,764,,X,3004,211.041
2020,764,,X,3004,1.666
2020,764,,X,3004,1.666
2020,764,,X,3004,114.581
2020,764,,X,3004,6860696.114
2020,764,,X,3004,1453.996
2020,764,,X,3004,596202.486
2020,764,,X,3004,66350.34
2020,764,,X,3004,70148251.955
2020,764,,X,3004,21408716.159
2020,764,,X,3004,15131963.148
2020,764,,X,3004,301966.906
2020,764,,X,3004,195357.187
2020,764,,X,3004,408.274
2020,764,,X,3004,1197.792
2020,764,,X,3004,1361.668
2020,764,,X,3004,2671246.372
2020,764,,X,3004,26150.586
2020,764,,X,3004,1698011.12
2020,764,,X,3004,7497.547
2020,764,,X,3004,715091.341
2020,764,,X,3004,42641.185
2020,764,,X,3004,124614.999
2020,764,,X,3004,226920.245
2020,764,,X,3004,109399.982
2020,764,,X,3004,56162.342
2020,764,,X,3004,110176.162
2020,764,,X,3004,279.5
2020,764,,X,3004,663.639
2020,764,,X,3004,326.723
2020,764,,X,3004,116.089
2020,764,,X,3004,188.659
2020,764,,X,3004,100.009
2020,764,,X,3004,13397.236
2020,764,,X,3004,496.845
2020,764,,X,3004,8478.683
2020,764,,X,3004,286.444
2020,764,,X,8703,15000.016
2020,764,,X,8703,29664.975
2020,764,,X,8703,4.686
2020,764,,X,8703,10003.079
2020,764,,X,8703,2518501.231
2020,764,,X,8703,22094.997
2020,764,,X,8703,3459081.673
2020,764,,X,8703,32899.392
2020,764,,X,8703,2568156.1
2020,764,,X,8703,5000.017
2020,764,,X,8703,284072.632
2020,764,,X,8703,654746.656
2020,764,,X,8703,15138.06
2020,764,,X,8703,100356251.229
2020,764,,X,8703,116436.012
2020,764,,X,8703,107130.482
2020,764,,X,8703,157019.057
2020,764,,X,8703,342871.821
2020,764,,X,8703,98068.346
2020,764,,X,8703,30959.293
2020,764,,X,8703,37454.043
2020,764,,X,8703,596420.729
2020,764,,X,8703,185875.633
2020,764,,X,8703,57947065.348
2020,764,,X,8703,1110659.233
2020,764,,X,8703,18796.674
2020,764,,X,8703,3356416526.296
2020,764,,X,8703,15138.06
2020,764,,X,8703,29105.364
2020,764,,X,8703,100355166.242
2020,764,,X,8703,60870.864
2020,764,,X,8703,136421.789
2020,764,,X,8703,34070275.31
2020,764,,X,8703,184699.008
2020,764,,X,8703,10437986.736
2020,764,,X,8703,767468.086
2020,764,,X,8703,383744.041
2020,764,,X,8703,143940.143
2020,764,,X,8703,1365197.382
2020,764,,X,8703,767468.086
2020,764,,X,8703,107130.482
2020,764,,X,8703,242124.055
2020,764,,X,8703,36476.48
2020,764,,X,8703,58006.997
2020,764,,X,8703,110323.7
2020,764,,X,8703,15000.016
2020,764,,X,8703,30959.293
2020,764,,X,8703,276500.984
2020,764,,X,8703,34070275.31
2020,764,,X,8703,43500.014
2020,764,,X,8703,2065939.48
2020,764,,X,8703,2568156.1
2020,764,,X,8703,276500.984
2020,764,,X,8703,6652994.633
2020,764,,X,8703,11833630.981
2020,764,,X,8703,242124.055
2020,764,,X,8703,1365197.382
2020,764,,X,8703,1770882.268
2020,764,,X,8703,15786353.304
2020,764,,X,8703,143940.143
2020,764,,X,8703,725511.032
2020,764,,X,8703,1325251.043
2020,764,,X,8703,839801.873
2020,764,,X,8703,117123.934
2020,764,,X,8703,113999.96
2020,764,,X,8703,102000.039
2020,764,,X,8703,36476.48
2020,764,,X,8703,8172603388.82
2020,764,,X,8703,12000.0
2020,764,,X,8703,28100.016
2020,764,,X,8703,25200.004
2020,764,,X,8703,93999.993
2020,764,,X,8703,48538.012
2020,764,,X,8703,16.658
2020,764,,X,8703,849.235
2020,764,,X,8703,1084.988
2020,764,,X,8703,535218.197
2020,764,,X,8703,1064175.494
2020,764,,X,8703,20125416.34
2020,764,,X,8703,103467754.295
2020,764,,X,8703,2518501.231
2020,764,,X,8703,6076.689
2020,764,,X,8703,61681.338
2020,764,,X,8703,190616.015
2020,764,,X,8703,112753.374
2020,764,,X,8703,5000.017
2020,764,,X,8703,120707.162
2020,764,,X,8703,284072.632
2020,764,,X,8703,52279.746
2020,764,,X,8703,42163.072
2020,764,,X,8703,168987.798
2020,764,,X,8703,47843.148
2020,764,,X,8703,43500.014
2020,764,,X,8703,654746.656
2020,764,,X,8703,40616.777
2020,764,,X,8703,595870.442
2020,764,,X,8703,7.996
2020,764,,X,8703,3917108.659
2020,764,,X,8703,60000.0
2020,764,,X,8703,725511.032
2020,764,,X,8703,157019.057
2020,764,,X,8703,98068.346
2020,764,,X,8703,126400.021
2020,764,,X,8703,165289.382
2020,764,,X,8703,86834.009
2020,764,,X,8703,42884.664
2020,764,,X,8703,25713.0
2020,764,,X,8703,32276.727
2020,764,,X,8703,27318.763
2020,764,,X,8703,214538.347
2020,764,,X,8703,54487983.675
2020,764,,X,8703,529.986
2020,764,,X,8703,550.287
2020,764,,X,8703,1076.673
2020,764,,X,8703,67106774.546
2020,764,,X,8703,168987.798
2020,764,,X,8703,150167.516
2020,764,,X,8703,7999.993
2020,764,,X,8703,308732.069
2020,764,,X,8703,956035.24
2020,764,,X,8703,386665359.981
2020,764,,X,8703,6115009.183
2020,764,,X,8703,44676.235
2020,764,,X,8703,2065939.48
2020,764,,X,8703,129290460.956
2020,764,,X,8703,35444804.133
2020,764,,X,8703,19740306.265
2020,764,,X,8703,535218.197
2020,764,,X,8703,3543.073
2020,764,,X,8703,26825.033
2020,764,,X,8703,66.631
2020,764,,X,8703,7.996
2020,764,,X,8703,15240549.023
2020,764,,X,8703,406153.766
2020,764,,X,8703,839801.873
2020,764,,X,8703,700800.01
2020,764,,X,8703,383744.041
2020,764,,X,8703,122567.014
2020,764,,X,8703,143139.938
2020,764,,X,8703,95484.054
2020,764,,X,8703,8460225245.671
2020,764,,X,8703,32276.727
2020,764,,X,8703,37454.043
2020,764,,X,8703,47243.177
2020,764,,X,8703,39665644.786
2020,764,,X,8703,40616.777
2020,764,,X,8703,22944.232
2020,764,,X,8703,60870.864
2020,764,,X,8703,3030148039.404
2020,764,,X,8703,136421.789
2020,764,,X,8703,3448163874.26
2020,764,,X,8703,500684.078
2020,764,,X,8703,796006125.874
2020,764,,X,8703,32899.392
2020,764,,X,8703,13988048.878
2020,764,,X,8703,143139.938
2020,764,,X,8703,32473214.17
2020,764,,X,8703,184699.008
2020,764,,X,8703,1770882.268
2020,764,,X,8703,113999.96
2020,764,,X,8703,86834.009
2020,764,,X,8703,165289.382
2020,764,,X,8703,753936.723
2020,764,,X,8703,25200.004
2020,764,,X,8703,37672.295
2020,764,,X,8703,19000.013
2020,764,,X,8703,47243.177
2020,764,,X,8703,240277.047
2020,764,,X,8703,6674.713
2020,764,,X,8703,87310.698
2020,764,,X,8703,236714.038
2020,764,,X,8703,14658464.997
2020,764,,X,8703,1110659.233
2020,764,,X,8703,1064175.494
2020,764,,X,8703,500684.078
2020,764,,X,8703,5000.016
2020,764,,X,8703,190616.015
2020,764,,X,8703,3543.073
2020,764,,X,8703,6653326.032
2020,764,,X,8703,47843.148
2020,764,,X,8703,4.686
2020,764,,X,8703,75628391.35
2020,764,,X,8703,75865105.388
2020,764,,X,8703,1703975.856
2020,764,,X,8703,406153.766
2020,764,,X,8703,410960.029
2020,764,,X,8703,32473214.17
2020,764,,X,8703,1325251.043
2020,764,,X,8703,657630.697
2020,764,,X,8703,116436.012
2020,764,,X,8703,25713.0
2020,764,,X,8703,12000.0
2020,764,,X,8703,28100.016
2020,764,,X,8703,27318.763
2020,764,,X,8703,206259.132
2020,764,,X,8703,44676.235
2020,764,,X,8703,35444804.133
2020,764,,X,8703,39665644.786
2020,764,,X,8703,6620624.015
2020,764,,X,8703,87310.698
2020,764,,X,8703,129294708.755
2020,764,,X,8703,14873619.135
2020,764,,X,8703,16684261.048
2020,764,,X,8703,150167.516
2020,764,,X,8703,112753.374
2020,764,,X,8703,193130.564
2020,764,,X,8703,949360.526
2020,764,,X,8703,386312485.08
2020,764,,X,8703,103409217.311
2020,764,,X,8703,185875.633
2020,764,,X,8703,67069102.251
2020,764,,X,8703,120707.162
2020,764,,X,8703,795895802.175
2020,764,,X,8703,1113292.379
2020,764,,X,8703,59970.197
2020,764,,X,8703,4247.8
2020,764,,X,8703,331.399
2020,764,,X,8703,23.557
2020,764,,X,8703,10437986.736
2020,764,,X,8703,410960.029
2020,764,,X,8703,291110.081
2020,764,,X,8703,91687377.767
2020,764,,X,8703,126400.021
2020,764,,X,8703,102000.039
2020,764,,X,8703,753936.723
2020,764,,X,8703,19000.013
2020,764,,X,8703,48538.012
2020,764,,X,8703,6620624.015
2020,764,,X,8703,7999.993
2020,764,,X,8703,6115025.841
2020,764,,X,8703,29105.364
2020,764,,X,8703,615.79
2020,764,,X,8703,42229.704
2020,764,,X,8703,52279.746
2020,764,,X,8703,3012242881.867
2020,764,,X,8703,56490.008
2020,764,,X,8703,11640476.861
2020,764,,X,8703,1113292.379
2020,764,,X,8703,308732.069
2020,764,,X,8703,206259.132
2020,764,,X,8703,272381307.828
2020,764,,X,8703,122567.014
2020,764,,X,8703,700800.01
2020,764,,X,8703,1703975.856
2020,764,,X,8703,60000.0
2020,764,,X,8703,117123.934
2020,764,,X,8703,95484.054
2020,458,,X,8541,2367849344.708
2020,458,,X,8541,1211143633.686
2020,458,,X,8541,4031640946.313
2020,458,,X,8541,7610633924.708
2020,458,,X,8471,911367502.22
2020,458,,X,8471,3600279084.412
2020,458,,X,8471,460607431.451
