typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20210101,2021,52,2021,826,,,X,,0,,,899,,,H5,HS,True,8703,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,1340780678.158,True,0,False,0.0,30186373515.803,30186373515.803,4,False,True
C,A,20210101,2021,52,2021,826,,,X,,0,,,0,,,H5,HS,True,8703,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,2902829.833,True,0,False,0.0,596627709.513,596627709.513,4,False,True
C,A,20210101,2021,52,2021,826,,,X,,0,,,0,,,H5,HS,True,8703,,,,C00,,0,3200,,-1,,0.0,False,-1,,0.0,False,1461958.367,True,0,False,0.0,23464576.458,23464576.458,4,False,True
C,A,20210101,2021,52,2021,826,,,X,,0,,,0,,,H5,HS,True,8703,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,1340780678.158,True,0,False,0.0,30186373515.803,30186373515.803,4,False,True
C,A,20210101,2021,52,2021,826,,,X,,0,,,0,,,H5,HS,True,8703,,,,C00,,0,9900,,5,,98480.495,True,-1,,0.0,False,71212334.082,True,0,False,0.0,1928322638.856,1928322638.856,6,False,True
C,A,20210101,2021,52,2021,826,,,X,,0,,,0,,,H5,HS,True,8703,,,,C00,,0,2100,,5,,776551.786,True,-1,,0.0,False,1265203555.876,True,0,False,0.0,27637958590.975,27637958590.975,6,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,752,,,H6,HS,True,8703,,,,C00,,0,0,,5,,17669.0,False,5,,17669.0,False,25834464.0,False,0,False,,417443710.165,417443710.165,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,724,,,H6,HS,True,8703,,,,C00,,0,0,,5,,36126.0,False,5,,36126.0,False,52759121.0,False,0,False,,852940283.413,852940283.413,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,780,,,H6,HS,True,8703,,,,C00,,0,0,,5,,129.0,False,5,,129.0,False,234517.0,False,0,False,,7707144.712,7707144.712,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,728,,,H6,HS,True,8703,,,,C00,,0,0,,5,,16.0,False,5,,16.0,False,44403.0,False,0,False,,101784.418,101784.418,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,729,,,H6,HS,True,8703,,,,C00,,0,0,,5,,5.0,False,5,,5.0,False,15313.0,False,0,False,,356490.83,356490.83,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,740,,,H6,HS,True,8703,,,,C00,,0,0,,5,,62.0,False,5,,62.0,False,130140.0,False,0,False,,685755.733,685755.733,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,748,,,H6,HS,True,8703,,,,C00,,0,0,,5,,4.0,False,5,,4.0,False,33000.0,False,0,False,,65564.156,65564.156,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,724,,,H6,HS,True,8703,,,,C00,,0,1000,,5,,9.0,False,5,,9.0,False,223.0,False,0,False,,15941.505,15941.505,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,752,,,H6,HS,True,8703,,,,C00,,0,1000,,5,,45.0,False,5,,45.0,False,302.0,False,0,False,,29435.448,29435.448,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,752,,,H6,HS,True,8703,,,,C00,,0,2100,,5,,17418.0,False,5,,17418.0,False,25598613.0,False,0,False,,386578913.497,386578913.497,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,724,,,H6,HS,True,8703,,,,C00,,0,2100,,5,,35143.0,False,5,,35143.0,False,52162951.0,False,0,False,,811751796.436,811751796.436,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,780,,,H6,HS,True,8703,,,,C00,,0,2100,,5,,129.0,False,5,,129.0,False,234517.0,False,0,False,,7707144.712,7707144.712,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,728,,,H6,HS,True,8703,,,,C00,,0,2100,,5,,16.0,False,5,,16.0,False,44403.0,False,0,False,,101784.418,101784.418,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,729,,,H6,HS,True,8703,,,,C00,,0,2100,,5,,5.0,False,5,,5.0,False,15313.0,False,0,False,,356490.83,356490.83,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,740,,,H6,HS,True,8703,,,,C00,,0,2100,,5,,62.0,False,5,,62.0,False,130140.0,False,0,False,,685755.733,685755.733,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,748,,,H6,HS,True,8703,,,,C00,,0,2100,,5,,4.0,False,5,,4.0,False,33000.0,False,0,False,,65564.156,65564.156,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,757,,,H6,HS,True,8703,,,,C00,,0,2100,,5,,5192.0,False,5,,5192.0,False,8533935.0,False,0,False,,178211543.587,178211543.587,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,724,,,H6,HS,True,8703,,,,C00,,0,9900,,5,,968.0,False,5,,968.0,False,594191.0,False,0,False,,41105022.045,41105022.045,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,752,,,H6,HS,True,8703,,,,C00,,0,9900,,5,,124.0,False,5,,124.0,False,235151.0,False,0,False,,30808110.876,30808110.876,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,757,,,H6,HS,True,8703,,,,C00,,0,9900,,5,,543.0,False,5,,543.0,False,955863.0,False,0,False,,160686582.496,160686582.496,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,752,,,H6,HS,True,8703,,,,C00,,0,3200,,5,,82.0,False,5,,82.0,False,398.0,False,0,False,,27250.343,27250.343,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,757,,,H6,HS,True,8703,,,,C00,,0,3200,,5,,106.0,False,5,,106.0,False,364.0,False,0,False,,4744.975,4744.975,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,724,,,H6,HS,True,8703,,,,C00,,0,3200,,5,,5.0,False,5,,5.0,False,321.0,False,0,False,,9892.791,9892.791,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,764,,,H6,HS,True,8703,,,,C00,,0,9900,,5,,2.0,False,5,,2.0,False,1665.0,False,0,False,,280767.764,280767.764,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,776,,,H6,HS,True,8703,,,,C00,,0,2100,,5,,2.0,False,5,,2.0,False,3600.0,False,0,False,,20947.717,20947.717,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,776,,,H6,HS,True,8703,,,,C00,,0,0,,5,,2.0,False,5,,2.0,False,3600.0,False,0,False,,20947.717,20947.717,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,724,,,H6,HS,True,8703,,,,C00,,0,9000,,5,,1.0,False,5,,1.0,False,1435.0,False,0,False,,57630.635,57630.635,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,760,,,H6,HS,True,8703,,,,C00,,0,2100,,5,,1.0,False,5,,1.0,False,1996.0,False,0,False,,84413.439,84413.439,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,760,,,H6,HS,True,8703,,,,C00,,0,0,,5,,1.0,False,5,,1.0,False,1996.0,False,0,False,,84413.439,84413.439,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,764,,,H6,HS,True,8703,,,,C00,,0,2100,,5,,2217.478,True,-1,,0.0,False,3683053.0,False,0,False,,216595619.593,216595619.593,2,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,757,,,H6,HS,True,8703,,,,C00,,0,1000,,5,,51.227,True,-1,,0.0,False,253.0,False,0,False,,11504.154,11504.154,2,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,764,,,H6,HS,True,8703,,,,C00,,0,1000,,5,,82.791,True,-1,,0.0,False,9692.0,False,0,False,,3429640.498,3429640.498,2,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,757,,,H6,HS,True,8703,,,,C00,,0,0,,5,,5892.227,True,-1,,0.0,False,9490415.0,False,0,False,,338914375.212,338914375.212,2,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,764,,,H6,HS,True,8703,,,,C00,,0,0,,5,,2302.269,True,-1,,0.0,False,3694410.0,False,0,False,,220306027.855,220306027.855,2,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,0,,,H6,HS,True,8703,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,31143186.506,True,0,False,,1057767673.535,1057767673.535,4,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,703,,,H6,HS,True,8703,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,1163.0,False,0,False,,300987.926,300987.926,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,0,,,H6,HS,True,8703,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,1193468377.432,True,0,False,,29097545800.776,29097545800.776,4,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,703,,,H6,HS,True,8703,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,982192.0,False,0,False,,21801052.921,21801052.921,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,100,,,H6,HS,True,8703,,,,C00,,0,9000,,5,,1.0,False,5,,1.0,False,1435.0,False,0,False,,6950.833,6950.833,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,703,,,H6,HS,True,8703,,,,C00,,0,9000,,5,,1.0,False,5,,1.0,False,1435.0,False,0,False,,247302.688,247302.688,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,0,,,H6,HS,True,8703,,,,C00,,0,3100,,5,,1.0,False,5,,1.0,False,1245.0,False,0,False,,25923.41,25923.41,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,0,,,H6,HS,True,8703,,,,C00,,0,9300,,5,,1.0,False,5,,1.0,False,2000.0,False,0,False,,17090.212,17090.212,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,251,,,H6,HS,True,8703,,,,C00,,0,3100,,5,,1.0,False,5,,1.0,False,1245.0,False,0,False,,25923.41,25923.41,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,36,,,H6,HS,True,8703,,,,C00,,0,9900,,5,,1.0,False,5,,1.0,False,1395.0,False,0,False,,1464875.292,1464875.292,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,694,,,H6,HS,True,8703,,,,C00,,0,9900,,5,,1.0,False,5,,1.0,False,2000.0,False,0,False,,7324.376,7324.376,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,703,,,H6,HS,True,8703,,,,C00,,0,3200,,5,,1.0,False,5,,1.0,False,76.0,False,0,False,,2038.618,2038.618,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,104,,,H6,HS,True,8703,,,,C00,,0,2100,,5,,1.0,False,5,,1.0,False,12000.0,False,0,False,,8545.106,8545.106,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,100,,,H6,HS,True,8703,,,,C00,,0,1000,,5,,1.0,False,5,,1.0,False,25.0,False,0,False,,2286.426,2286.426,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,136,,,H6,HS,True,8703,,,,C00,,0,1000,,5,,1.0,False,5,,1.0,False,19.0,False,0,False,,1464.875,1464.875,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,688,,,H6,HS,True,8703,,,,C00,,0,1000,,5,,1.0,False,5,,1.0,False,22.0,False,0,False,,3601.152,3601.152,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,705,,,H6,HS,True,8703,,,,C00,,0,1000,,5,,1.0,False,5,,1.0,False,40.0,False,0,False,,3021.305,3021.305,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,270,,,H6,HS,True,8703,,,,C00,,0,1000,,5,,1.0,False,5,,1.0,False,1600.0,False,0,False,,15533.782,15533.782,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,586,,,H6,HS,True,8703,,,,C00,,0,1000,,5,,1.0,False,5,,1.0,False,560.0,False,0,False,,49183.188,49183.188,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,598,,,H6,HS,True,8703,,,,C00,,0,1000,,5,,1.0,False,5,,1.0,False,46.0,False,0,False,,7299.962,7299.962,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,716,,,H6,HS,True,8703,,,,C00,,0,1000,,5,,1.0,False,5,,1.0,False,2535.0,False,0,False,,178226.494,178226.494,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,104,,,H6,HS,True,8703,,,,C00,,0,0,,5,,1.0,False,5,,1.0,False,12000.0,False,0,False,,8545.106,8545.106,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,442,,,H6,HS,True,8703,,,,C00,,0,1000,,5,,1.0,False,5,,1.0,False,10.0,False,0,False,,2860.169,2860.169,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,8,,,H6,HS,True,8703,,,,C00,,0,9900,,5,,162.0,False,5,,162.0,False,300223.926,True,0,False,,826756.083,826756.083,4,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,124,,,H6,HS,True,8703,,,,C00,,0,1000,,5,,185.0,False,5,,185.0,False,20929.532,True,0,False,,4250500.458,4250500.458,4,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,682,,,H6,HS,True,8703,,,,C00,,0,1000,,5,,52.0,False,5,,52.0,False,107457.518,True,0,False,,23187949.239,23187949.239,4,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,251,,,H6,HS,True,8703,,,,C00,,0,1000,,5,,14724.0,False,5,,14724.0,False,21509632.541,True,0,False,,305944616.228,305944616.228,4,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,124,,,H6,HS,True,8703,,,,C00,,0,0,,5,,8464.0,False,5,,8464.0,False,16830160.532,True,0,False,,536830956.129,536830956.129,4,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,8,,,H6,HS,True,8703,,,,C00,,0,0,,5,,165.0,False,5,,165.0,False,303798.926,True,0,False,,853978.349,853978.349,4,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,682,,,H6,HS,True,8703,,,,C00,,0,0,,5,,2304.0,False,5,,2304.0,False,5441908.518,True,0,False,,319725099.719,319725099.719,4,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,380,,,H6,HS,True,8703,,,,C00,,0,9000,,5,,143.0,False,5,,143.0,False,4445.0,False,0,False,,347162.016,347162.016,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,36,,,H6,HS,True,8703,,,,C00,,0,3200,,5,,20.0,False,5,,20.0,False,13.0,False,0,False,,2618.465,2618.465,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,688,,,H6,HS,True,8703,,,,C00,,0,3200,,5,,9.0,False,5,,9.0,False,12450.0,False,0,False,,6121.958,6121.958,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,579,,,H6,HS,True,8703,,,,C00,,0,3200,,5,,8.0,False,5,,8.0,False,145.0,False,0,False,,14746.411,14746.411,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,528,,,H6,HS,True,8703,,,,C00,,0,3200,,5,,37.0,False,5,,37.0,False,2982.0,False,0,False,,14501.045,14501.045,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,380,,,H6,HS,True,8703,,,,C00,,0,3200,,5,,312.0,False,5,,312.0,False,518.0,False,0,False,,9387.409,9387.409,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,372,,,H6,HS,True,8703,,,,C00,,0,3200,,5,,9.0,False,5,,9.0,False,689.0,False,0,False,,24696.577,24696.577,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,276,,,H6,HS,True,8703,,,,C00,,0,3200,,5,,205.0,False,5,,205.0,False,9848.0,False,0,False,,118118.998,118118.998,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,688,,,H6,HS,True,8703,,,,C00,,0,9900,,5,,2048.0,False,5,,2048.0,False,1883419.0,False,0,False,,965744.672,965744.672,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,705,,,H6,HS,True,8703,,,,C00,,0,9900,,5,,77.0,False,5,,77.0,False,115206.0,False,0,False,,90833.255,90833.255,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,428,,,H6,HS,True,8703,,,,C00,,0,9900,,5,,50.0,False,5,,50.0,False,87386.0,False,0,False,,2680736.433,2680736.433,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,292,,,H6,HS,True,8703,,,,C00,,0,9900,,5,,22.0,False,5,,22.0,False,1881.0,False,0,False,,28119.502,28119.502,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,191,,,H6,HS,True,8703,,,,C00,,0,9900,,5,,43.0,False,5,,43.0,False,61873.0,False,0,False,,20549233.974,20549233.974,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,440,,,H6,HS,True,8703,,,,C00,,0,9900,,5,,5092.0,False,5,,5092.0,False,4311176.0,False,0,False,,6511384.101,6511384.101,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,100,,,H6,HS,True,8703,,,,C00,,0,9900,,5,,1421.0,False,5,,1421.0,False,2404830.0,False,0,False,,1041888.889,1041888.889,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,703,,,H6,HS,True,8703,,,,C00,,0,9900,,5,,47.0,False,5,,47.0,False,77060.0,False,0,False,,1268961.65,1268961.65,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,710,,,H6,HS,True,8703,,,,C00,,0,9900,,5,,7.0,False,5,,7.0,False,12560.0,False,0,False,,79064.202,79064.202,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,414,,,H6,HS,True,8703,,,,C00,,0,9900,,5,,8.0,False,5,,8.0,False,19242.0,False,0,False,,1028729.426,1028729.426,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,442,,,H6,HS,True,8703,,,,C00,,0,9900,,5,,64.0,False,5,,64.0,False,119299.0,False,0,False,,11238661.183,11238661.183,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,268,,,H6,HS,True,8703,,,,C00,,0,9900,,5,,10.0,False,5,,10.0,False,15135.0,False,0,False,,21101.529,21101.529,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,894,,,H6,HS,True,8703,,,,C00,,0,9900,,5,,14.0,False,5,,14.0,False,26535.0,False,0,False,,129547.467,129547.467,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,380,,,H6,HS,True,8703,,,,C00,,0,9900,,5,,880.0,False,5,,880.0,False,624466.0,False,0,False,,61500859.161,61500859.161,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,276,,,H6,HS,True,8703,,,,C00,,0,9900,,5,,4357.0,False,5,,4357.0,False,6961181.0,False,0,False,,635655419.243,635655419.243,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,251,,,H6,HS,True,8703,,,,C00,,0,9900,,5,,11044.0,False,5,,11044.0,False,5421544.0,False,0,False,,214431050.28,214431050.28,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,372,,,H6,HS,True,8703,,,,C00,,0,9900,,5,,31870.0,False,5,,31870.0,False,21090899.0,False,0,False,,288496959.047,288496959.047,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,710,,,H6,HS,True,8703,,,,C00,,0,2100,,5,,3954.0,False,5,,3954.0,False,6857915.0,False,0,False,,127767542.377,127767542.377,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,156,,,H6,HS,True,8703,,,,C00,,0,2100,,5,,51833.0,False,5,,51833.0,False,100206657.0,False,0,False,,4030509682.503,4030509682.503,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,36,,,H6,HS,True,8703,,,,C00,,0,2100,,5,,10972.0,False,5,,10972.0,False,18663962.0,False,0,False,,447315799.91,447315799.91,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,376,,,H6,HS,True,8703,,,,C00,,0,2100,,5,,3419.0,False,5,,3419.0,False,5216875.0,False,0,False,,87015347.754,87015347.754,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,699,,,H6,HS,True,8703,,,,C00,,0,2100,,5,,905.0,False,5,,905.0,False,2033010.0,False,0,False,,52536498.658,52536498.658,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,251,,,H6,HS,True,8703,,,,C00,,0,2100,,5,,49350.0,False,5,,49350.0,False,71967174.0,False,0,False,,1160300370.792,1160300370.792,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,702,,,H6,HS,True,8703,,,,C00,,0,2100,,5,,18348.0,False,5,,18348.0,False,3944468.0,False,0,False,,190927800.062,190927800.062,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,392,,,H6,HS,True,8703,,,,C00,,0,2100,,5,,28327.0,False,5,,28327.0,False,27696111.0,False,0,False,,696550425.515,696550425.515,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,458,,,H6,HS,True,8703,,,,C00,,0,2100,,5,,4776.0,False,5,,4776.0,False,8940025.0,False,0,False,,375790855.279,375790855.279,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,380,,,H6,HS,True,8703,,,,C00,,0,2100,,5,,43842.0,False,5,,43842.0,False,67607964.0,False,0,False,,1114381795.394,1114381795.394,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,410,,,H6,HS,True,8703,,,,C00,,0,2100,,5,,12186.0,False,5,,12186.0,False,21439872.0,False,0,False,,646688402.168,646688402.168,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,434,,,H6,HS,True,8703,,,,C00,,0,2100,,5,,24.0,False,5,,24.0,False,109112.0,False,0,False,,85017.7,85017.7,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,100,,,H6,HS,True,8703,,,,C00,,0,2100,,5,,746.0,False,5,,746.0,False,1162440.0,False,0,False,,20477334.233,20477334.233,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,108,,,H6,HS,True,8703,,,,C00,,0,2100,,5,,54.0,False,5,,54.0,False,306144.0,False,0,False,,538677.37,538677.37,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,112,,,H6,HS,True,8703,,,,C00,,0,2100,,5,,9.0,False,5,,9.0,False,22050.0,False,0,False,,1300714.042,1300714.042,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,116,,,H6,HS,True,8703,,,,C00,,0,2100,,5,,38.0,False,5,,38.0,False,86301.0,False,0,False,,2565635.078,2565635.078,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,120,,,H6,HS,True,8703,,,,C00,,0,2100,,5,,954.0,False,5,,954.0,False,3952335.0,False,0,False,,3785407.436,3785407.436,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,136,,,H6,HS,True,8703,,,,C00,,0,2100,,5,,89.0,False,5,,89.0,False,180894.0,False,0,False,,3992170.921,3992170.921,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,178,,,H6,HS,True,8703,,,,C00,,0,2100,,5,,562.0,False,5,,562.0,False,1462001.0,False,0,False,,1763579.234,1763579.234,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,188,,,H6,HS,True,8703,,,,C00,,0,2100,,5,,809.0,False,5,,809.0,False,1262394.0,False,0,False,,21941771.283,21941771.283,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,191,,,H6,HS,True,8703,,,,C00,,0,2100,,5,,75.0,False,5,,75.0,False,99920.0,False,0,False,,1565531.756,1565531.756,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,388,,,H6,HS,True,8703,,,,C00,,0,2100,,5,,237.0,False,5,,237.0,False,954468.0,False,0,False,,5127764.221,5127764.221,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,24,,,H6,HS,True,8703,,,,C00,,0,2100,,5,,31.0,False,5,,31.0,False,167478.0,False,0,False,,1177684.05,1177684.05,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,31,,,H6,HS,True,8703,,,,C00,,0,2100,,5,,1648.0,False,5,,1648.0,False,4318370.0,False,0,False,,221177146.466,221177146.466,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,32,,,H6,HS,True,8703,,,,C00,,0,2100,,5,,124.0,False,5,,124.0,False,172244.0,False,0,False,,2742720.19,2742720.19,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,682,,,H6,HS,True,8703,,,,C00,,0,2100,,5,,2252.0,False,5,,2252.0,False,5334451.0,False,0,False,,296537150.481,296537150.481,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,686,,,H6,HS,True,8703,,,,C00,,0,2100,,5,,263.0,False,5,,263.0,False,825764.0,False,0,False,,2058054.568,2058054.568,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,688,,,H6,HS,True,8703,,,,C00,,0,2100,,5,,65.0,False,5,,65.0,False,85442.0,False,0,False,,1123454.366,1123454.366,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,690,,,H6,HS,True,8703,,,,C00,,0,2100,,5,,25.0,False,5,,25.0,False,49745.0,False,0,False,,1263392.682,1263392.682,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,694,,,H6,HS,True,8703,,,,C00,,0,2100,,5,,396.0,False,5,,396.0,False,2702449.0,False,0,False,,3319512.394,3319512.394,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,703,,,H6,HS,True,8703,,,,C00,,0,2100,,5,,449.0,False,5,,449.0,False,902458.0,False,0,False,,19981762.039,19981762.039,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,704,,,H6,HS,True,8703,,,,C00,,0,2100,,5,,388.0,False,5,,388.0,False,690048.0,False,0,False,,25535247.096,25535247.096,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,705,,,H6,HS,True,8703,,,,C00,,0,2100,,5,,1502.0,False,5,,1502.0,False,2113693.0,False,0,False,,30420958.986,30420958.986,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,400,,,H6,HS,True,8703,,,,C00,,0,2100,,5,,180.0,False,5,,180.0,False,447346.0,False,0,False,,16291626.429,16291626.429,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,414,,,H6,HS,True,8703,,,,C00,,0,2100,,5,,1536.0,False,5,,1536.0,False,3467944.0,False,0,False,,155630163.805,155630163.805,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,418,,,H6,HS,True,8703,,,,C00,,0,2100,,5,,40.0,False,5,,40.0,False,85663.0,False,0,False,,2363144.145,2363144.145,0,False,True
C,A,20220101,2022,52,2022,826,,,X,,0,,,422,,,H6,HS,True,8703,,,,C00,,0,2100,,5,,932.0,False,5,,932.0,False,741432.0,False,0,False,,28508248.123,28508248.123,0,False,True
