prev_value,lpi_score,event_count,avg_tone,avg_goldstein
40634735082.964,4.2,3674,-1.7952318546673698,1.1387316276537833
68308281492.622,4.2,3674,-1.7952318546673698,1.1387316276537833
14579976672.486,4.2,3674,-1.7952318546673698,1.1387316276537833
14411540162.239,4.2,3674,-1.7952318546673698,1.1387316276537833
12733752723.114,4.2,3674,-1.7952318546673698,1.1387316276537833
56695916.042,4.2,3674,-1.7952318546673698,1.1387316276537833
56695916.042,4.2,3674,-1.7952318546673698,1.1387316276537833
455977464.467,4.2,3674,-1.7952318546673698,1.1387316276537833
56695916.042,4.2,3674,-1.7952318546673698,1.1387316276537833
68308281492.622,4.2,3674,-1.7952318546673698,1.1387316276537833
790480.036,4.2,3674,-1.7952318546673698,1.1387316276537833
790480.036,4.2,3674,-1.7952318546673698,1.1387316276537833
208641523.252,4.2,3674,-1.7952318546673698,1.1387316276537833
14579976672.486,4.2,3674,-1.7952318546673698,1.1387316276537833
455977464.467,4.2,3674,-1.7952318546673698,1.1387316276537833
40728424177.692,4.2,3674,-1.7952318546673698,1.1387316276537833
12733752723.114,4.2,3674,-1.7952318546673698,1.1387316276537833
12539900863.622,4.2,3674,-1.7952318546673698,1.1387316276537833
40728424177.692,4.2,3674,-1.7952318546673698,1.1387316276537833
208641523.252,4.2,3674,-1.7952318546673698,1.1387316276537833
67852304028.155,4.2,3674,-1.7952318546673698,1.1387316276537833
12539900863.622,4.2,3674,-1.7952318546673698,1.1387316276537833
40634735082.964,4.2,3674,-1.7952318546673698,1.1387316276537833
790480.036,4.2,3674,-1.7952318546673698,1.1387316276537833
193851859.492,4.2,3674,-1.7952318546673698,1.1387316276537833
193851859.492,4.2,3674,-1.7952318546673698,1.1387316276537833
56695916.042,4.2,3674,-1.7952318546673698,1.1387316276537833
208641523.252,4.2,3674,-1.7952318546673698,1.1387316276537833
168436510.248,4.2,3674,-1.7952318546673698,1.1387316276537833
14411540162.239,4.2,3674,-1.7952318546673698,1.1387316276537833
93689094.728,4.2,3674,-1.7952318546673698,1.1387316276537833
790480.036,4.2,3674,-1.7952318546673698,1.1387316276537833
208641523.252,4.2,3674,-1.7952318546673698,1.1387316276537833
6684613131.509,4.2,3674,-1.7952318546673698,1.1387316276537833
6701859989.18,4.2,3674,-1.7952318546673698,1.1387316276537833
568472809.186,4.2,3674,-1.7952318546673698,1.1387316276537833
9760327875.103,4.2,3674,-1.7952318546673698,1.1387316276537833
9544305.844,4.2,3674,-1.7952318546673698,1.1387316276537833
9762572559.368,4.2,3674,-1.7952318546673698,1.1387316276537833
18612556193.355,4.2,3674,-1.7952318546673698,1.1387316276537833
568472809.186,4.2,3674,-1.7952318546673698,1.1387316276537833
371970208.232,4.2,3674,-1.7952318546673698,1.1387316276537833
5862627.61,4.2,3674,-1.7952318546673698,1.1387316276537833
